# roc rsi_change percD percK osc_ad macd rsi_period stoch_period osc_ad_period macd_me1_period macd_me2_period roc_period
Value:       5013, Params: [-49, 67, 29.180718748633026, 33.20879690491032, 53.28670215570752, 133.8810370901395, 24, 15, 33, 19, 30, 20]
Value:      11611, Params: [-72, 97, 75.35009492541361, 85.07572419546918, 13.880440085869905, 12.769562473880525, 30, 41, 26, 22, 34, 6]
Value:      19387, Params: [-55, 39, 79.66158942995366, 99.32083890421643, 7.215265294633511, 1.0126056362698144, 32, 44, 15, 12, 40, 34]
Value:       5436, Params: [-54, 97, 81.28415212504636, 46.64778461767183, 85.9970999135915, 124.61681539110043, 34, 44, 15, 12, 40, 26]
Value:       6420, Params: [-11, 77, 27.11150527615125, 28.199920024563063, 72.00211270546536, 326.66857464985367, 27, 15, 32, 18, 32, 17]
Value:      11611, Params: [-72, 97, 75.35009492541361, 85.07572419546918, 13.880440085869905, 133.8810370901395, 30, 41, 26, 22, 34, 6]
Value:       6890, Params: [-47, 53, 89.13396944475717, 52.47389387336572, 3.357416548365233, 142.6191090851126, 42, 14, 18, 37, 44, 36]
Value:       5697, Params: [-38, 20, 44.58648416459212, 64.59278068184264, 85.702655449772, 274.884883186549, 43, 14, 18, 37, 18, 34]
Value:       8492, Params: [-93, 53, 75.20179084159298, 64.10008813907318, 23.456211793634708, 186.50739788445458, 20, 28, 50, 33, 15, 8]
Value:      11291, Params: [-27, 97, 81.28415212504636, 93.94693850692528, 75.83593615716553, 187.37255745349094, 34, 25, 21, 21, 9, 32]
Value:       7162, Params: [-27, 78, 55.388464158767825, 93.94693850692528, 75.83593615716553, 326.66857464985367, 27, 15, 32, 18, 32, 17]
Value:       4184, Params: [-11, 77, 27.11150527615125, 28.199920024563063, 72.00211270546536, 187.37255745349094, 34, 36, 12, 39, 9, 32]
Value:      11632, Params: [-77, 67, 82.83732626117398, 99.67802587524747, 77.0946836565788, 142.6191090851126, 42, 28, 50, 33, 28, 25]
Value:       6498, Params: [-29, 90, 75.35009492541361, 88.41339188897528, 1.5962297961324423, 133.8810370901395, 28, 50, 37, 48, 28, 7]
Value:       6890, Params: [-47, 53, 89.13396944475717, 52.47389387336572, 3.357416548365233, 187.37255745349094, 34, 14, 18, 37, 44, 36]
Value:      15069, Params: [-77, 38, 81.28415212504636, 93.94693850692528, 75.83593615716553, 142.6191090851126, 42, 36, 12, 19, 14, 15]
Value:       6220, Params: [-27, 78, 55.388464158767825, 93.94693850692528, 72.00211270546536, 326.66857464985367, 27, 36, 12, 39, 9, 32]
Value:       8122, Params: [-46, 65, 41.9496546596198, 28.199920024563063, 75.83593615716553, 187.37255745349094, 34, 15, 32, 18, 44, 36]
Value:       7493, Params: [-93, 53, 75.28771262289234, 52.47389387336572, 3.357416548365233, 148.95707935339746, 49, 17, 18, 30, 9, 8]
Value:       4853, Params: [-29, 97, 39.09380420207405, 58.23306192343745, 72.58444687337715, 142.6191090851126, 42, 28, 38, 19, 28, 7]
Value:       7517, Params: [-35, 37, 53.77916000278118, 92.59178893740368, 7.215265294633511, 1.0126056362698144, 32, 17, 18, 30, 14, 19]
Value:      17389, Params: [-54, 97, 81.28415212504636, 99.32083890421643, 3.319946107744365, 148.95707935339746, 49, 44, 15, 12, 40, 26]
Value:       9061, Params: [-77, 38, 81.28415212504636, 58.23306192343745, 72.58444687337715, 148.95707935339746, 49, 36, 12, 19, 14, 15]
Value:       6839, Params: [-77, 38, 39.09380420207405, 93.94693850692528, 75.83593615716553, 187.37255745349094, 34, 15, 32, 18, 14, 15]
