# smaS_period smaL_period rsi_period rsi_top rsi_bot
Value:      10000, Params: [41, 150, 28, 88, 15]
Value:      10212, Params: [183, 225, 18, 71, 21]
Value:      10000, Params: [143, 50, 72, 90, 34]
Value:      10000, Params: [65, 249, 48, 78, 16]
Value:      10000, Params: [154, 74, 56, 89, 13]
Value:      17123, Params: [73, 177, 10, 90, 15]
Value:      18061, Params: [150, 213, 18, 81, 37]
Value:      10000, Params: [60, 249, 98, 64, 16]
Value:      16366, Params: [90, 186, 11, 68, 37]
Value:      31018, Params: [35, 126, 40, 76, 40]
Value:      10000, Params: [89, 158, 98, 62, 11]
Value:      10000, Params: [97, 128, 95, 69, 34]
Value:      16366, Params: [90, 186, 11, 68, 37]
Value:      10000, Params: [81, 273, 62, 78, 10]
Value:      10000, Params: [129, 205, 59, 60, 37]
Value:      10000, Params: [176, 267, 70, 61, 12]
Value:      22518, Params: [63, 108, 42, 70, 37]
Value:      11541, Params: [78, 47, 12, 83, 21]
Value:      13186, Params: [154, 74, 40, 76, 40]
Value:      15546, Params: [35, 126, 10, 90, 15]
Value:      12222, Params: [182, 63, 38, 80, 39]
Value:      10000, Params: [70, 221, 35, 62, 16]
Value:      10000, Params: [65, 249, 48, 78, 16]
Value:      12981, Params: [145, 176, 37, 71, 30]
Value:      14497, Params: [170, 249, 41, 83, 32]
Value:      10000, Params: [189, 40, 86, 81, 36]
Value:      17028, Params: [129, 298, 34, 72, 33]
Value:      10000, Params: [189, 249, 86, 81, 36]
Value:      10000, Params: [189, 288, 50, 81, 29]
Value:      10000, Params: [53, 34, 32, 78, 20]
Value:  -99999999, Params: [54.547640645272246, 267, 60, 67, 28]
Value:      14207, Params: [53, 34, 32, 81, 29]
Value:      10000, Params: [59, 194, 27, 88, 12]
Value:      23301, Params: [192, 66, 32, 65, 36]
Value:      10845, Params: [78, 74, 10, 83, 21]
Value:      17001, Params: [154, 108, 12, 90, 15]
Value:      10000, Params: [101, 130, 41, 89, 19]
Value:      10000, Params: [62, 234, 44, 69, 30]
Value:      14347, Params: [65, 138, 16, 64, 19]
Value:      10000, Params: [79, 160, 78, 65, 17]
Value:      10000, Params: [103, 74, 95, 79, 26]
Value:      10000, Params: [21, 115, 83, 83, 24]
Value:      13889, Params: [47, 83, 29, 63, 30]
Value:      10000, Params: [60, 59, 85, 78, 10]
Value:      16370, Params: [21, 143, 15, 77, 17]
Value:      10000, Params: [94, 87, 65, 79, 21]
Value:      10000, Params: [103, 180, 64, 89, 28]
Value:      16033, Params: [140, 212, 12, 71.24650056464307, 28]
Value:      10000, Params: [176, 227, 37, 60, 28]
Value:      17240, Params: [89, 92, 12, 82, 32]
Value:      23445, Params: [100, 177, 43, 69, 36]
Value:      25737, Params: [56, 40, 24, 83, 37]
Value:      17801, Params: [99, 238, 29, 88, 37]
Value:      16695, Params: [182, 63, 38, 62, 39]
Value:      10000, Params: [41, 178, 43, 78, 30]
Value:      10000, Params: [47, 83, 29, 60, 20]
Value:      17023, Params: [182, 51, 38, 62, 39]
Value:      12589, Params: [180, 63, 31, 73, 31]
Value:      10000, Params: [54, 267, 60, 67, 28]
Value:      10000, Params: [124, 98, 19, 89, 13]
Value:      21000, Params: [103, 116, 44, 78, 39]
Value:      10000, Params: [62, 234, 81, 89, 19]
Value:      10000, Params: [143, 50, 72, 90, 34]
Value:      15608, Params: [90, 227, 61, 71, 40]
Value:      12261, Params: [176, 227, 37, 82, 32]
Value:      10000, Params: [128, 204, 90, 89, 28]
Value:      31018, Params: [35, 126, 40, 76, 40]
Value:      14745, Params: [64, 233, 29, 79, 36]
Value:      13096, Params: [154, 74, 10, 90, 15]
Value:      15761, Params: [180, 285, 14, 88, 27]
