# smaS_period smaL_period rsi_period rsi_top rsi_bot
Value:      10000, Params: [88, 71, 61, 89, 16]
Value:      10000, Params: [42, 141, 40, 60, 21]
Value:      10000, Params: [47, 90, 74, 84, 21]
Value:      10000, Params: [40, 115, 99, 60, 13]
Value:       2448, Params: [160, 120, 47, 67, 34]
Value:  -99999999, Params: [134, 248.25891312003688, 55, 72, 13]
Value:      10000, Params: [52, 244, 73, 80, 27]
Value:       3522, Params: [149, 62, 14, 83, 39]
Value:      10000, Params: [34, 277, 99, 80, 17]
Value:      10000, Params: [160, 208, 57, 78, 30]
Value:       2753, Params: [160, 28, 57, 80, 30]
Value:      10000, Params: [56, 208, 77, 80, 12]
Value:      10000, Params: [30, 174, 85, 79, 32]
Value:      10000, Params: [67, 67, 37, 63, 20]
Value:      10000, Params: [54, 122, 99, 84, 24]
Value:      10000, Params: [47, 115, 81, 68, 21]
Value:      12035, Params: [32, 82, 30, 71, 28]
Value:      10000, Params: [126, 260, 81, 90, 21]
Value:      10000, Params: [115, 212, 26, 90, 15]
Value:      10000, Params: [35, 128, 36, 69, 23]
Value:      10000, Params: [40, 198, 89, 70, 18]
Value:      10306, Params: [44, 205, 40, 85, 36]
Value:      10000, Params: [157, 191, 87, 74, 28]
Value:      10000, Params: [45, 122, 69, 61, 18]
Value:       3612, Params: [88, 71, 20, 69, 21]
Value:      10000, Params: [122, 161, 61, 60, 13]
Value:      12913, Params: [29, 226, 29, 80, 38]
Value:      10000, Params: [197, 294, 29, 66, 10]
Value:      10000, Params: [166, 218, 75, 70, 18]
Value:      10000, Params: [88, 185, 80, 87, 16]
Value:      10000, Params: [131, 256, 52, 76, 20]
Value:      10000, Params: [148, 211, 58, 60, 23]
Value:      10000, Params: [189, 198, 27, 76, 10]
Value:      10000, Params: [36, 25, 98, 80, 11]
Value:       8775, Params: [134, 248, 30, 67, 34]
Value:      10000, Params: [158, 244, 55, 60, 15]
Value:      10000, Params: [189, 156, 55, 62, 14]
Value:      10000, Params: [53, 198, 27, 76, 10]
Value:      10000, Params: [189, 198, 77, 61, 25]
Value:      10000, Params: [35, 54, 27, 76, 10]
Value:      10000, Params: [42, 141, 40, 89, 27]
Value:      10000, Params: [31, 244, 71, 74, 16]
Value:      12743, Params: [148, 211, 22, 76, 20]
Value:      10000, Params: [173, 300, 58, 62, 11]
Value:      10000, Params: [157, 220, 87, 74, 28]
Value:      10000, Params: [60, 191, 53, 71, 19]
Value:      10000, Params: [151, 285, 76, 65, 11]
Value:      10000, Params: [168, 104, 30, 86, 11]
Value:      10000, Params: [135, 282, 88, 76, 17]
Value:       2035, Params: [91, 68, 36, 88, 35]
Value:      10000, Params: [94, 138, 100, 73, 19]
Value:      10000, Params: [51, 286, 39, 83, 19]
Value:      10000, Params: [167, 252, 77, 80, 38]
Value:      10000, Params: [56, 28, 96, 74, 12]
Value:      10000, Params: [52, 244, 73, 83, 27]
Value:      10000, Params: [142, 289, 83, 90, 10]
Value:      10000, Params: [114, 133, 87, 71, 12]
Value:      10000, Params: [39, 44, 29, 75, 12]
Value:       5255, Params: [37, 141, 22, 63, 28]
Value:      10000, Params: [56, 28, 77, 80, 12]
Value:      10000, Params: [29, 211, 75, 66, 38]
Value:      10000, Params: [68, 294, 29, 63, 22]
Value:       3281, Params: [131, 61, 16, 74, 32]
Value:       9015, Params: [170, 253, 20, 65, 33]
Value:      12653, Params: [131, 253, 20, 74, 32]
Value:      12913, Params: [137, 183, 29, 74, 39]
Value:  -99999999, Params: [114.28531613393328, 133, 43, 83, 22]
Value:      10000, Params: [17, 300, 29, 71, 12]
Value:      10000, Params: [60, 220, 53, 71, 19]
Value:      10000, Params: [191, 234, 58, 72, 22]
Value:      10000, Params: [45, 244, 98, 77, 34]
Value:      10000, Params: [52, 64, 73, 83, 27]
Value:      10665, Params: [192, 272, 60, 90, 40]
Value:      12425, Params: [123, 280, 37, 60, 31]
Value:  -99999999, Params: [56.91820137262048, 291, 29, 66, 39]
Value:      12425, Params: [29, 294, 54, 87, 38]
Value:      10000, Params: [52, 244, 74, 60, 13]
Value:      10000, Params: [40, 90, 73, 83, 27]
Value:      10000, Params: [126, 260, 81, 80, 21]
Value:      10000, Params: [36, 25, 98, 90, 11]
Value:      10000, Params: [167, 165, 50, 64, 13]
Value:      10000, Params: [31, 244, 71, 74, 27]
Value:      10000, Params: [148, 211, 30, 60, 20]
Value:      10000, Params: [158, 244, 58, 76, 15]
Value:      10000, Params: [189, 285, 76, 76, 10]
Value:      10000, Params: [151, 198, 27, 65, 11]
Value:      10000, Params: [131, 256, 52, 60, 23]
Value:      10000, Params: [45, 64, 98, 77, 34]
Value:      11837, Params: [139, 267, 19, 77, 34]
Value:      10000, Params: [146, 249, 77, 89, 37]
Value:      10000, Params: [47, 115, 99, 84, 21]
Value:      10000, Params: [40, 90, 74, 60, 13]
Value:      10000, Params: [18, 248, 55, 67, 34]
Value:       3381, Params: [134, 136, 34, 68, 38]
Value:      10000, Params: [126, 260, 81, 90, 21]
Value:      10000, Params: [29, 95, 76, 64, 33]
Value:  -99999999, Params: [134, 246.6158481627939, 81, 68, 24]
Value:       2716, Params: [54, 122, 55, 67, 34]
Value:      10000, Params: [146, 249, 77, 77, 34]
Value:  -99999999, Params: [146, 251.77340274158567, 77, 77, 35.08023160455107]
Value:      10000, Params: [23, 203, 38, 90, 26]
Value:      10665, Params: [192, 272, 60, 80, 40]
Value:      12425, Params: [126, 260, 49, 64, 35]
Value:      10000, Params: [29, 299, 81, 90, 21]
Value:      10000, Params: [53, 218, 75, 62, 14]
Value:      10000, Params: [88, 156, 55, 87, 16]
Value:       8823, Params: [122, 161, 20, 69, 30]
Value:  -99999999, Params: [160, 208, 55.70110259047856, 80, 13]
Value:      10000, Params: [44, 172, 82, 60, 24]
Value:      10000, Params: [150, 269, 79, 75, 15]
Value:      10000, Params: [168, 256, 52, 86, 11]
Value:       4550, Params: [131, 104, 30, 60, 23]
Value:      10000, Params: [166, 185, 43, 83, 18]
Value:      10000, Params: [17, 300, 80, 70, 22]
Value:      10000, Params: [173, 172, 60, 63, 14]
Value:      10000, Params: [106, 267, 93, 71, 24]
Value:       9573, Params: [39, 260, 40, 85, 39]
Value:      10665, Params: [44, 205, 43, 62, 36]
Value:      10000, Params: [158, 279, 60, 72, 21]
Value:      12198, Params: [192, 272, 73, 90, 40]
Value:      12035, Params: [32, 82, 30, 71, 28]
Value:      12425, Params: [29, 299, 49, 64, 35]
Value:  -99999999, Params: [122, 161, 74.88137525074794, 69, 13]
Value:       2713, Params: [88, 218, 20, 87, 16]
Value:      10306, Params: [39, 260, 42, 62, 39]
Value:      10000, Params: [88, 28, 43, 77, 10]
Value:      10000, Params: [34, 277, 77, 80, 17]
Value:      10000, Params: [56, 28, 99, 78, 12]
Value:      10000, Params: [151, 285, 76, 65, 11]
Value:      10000, Params: [167, 252, 96, 74, 38]
Value:      10000, Params: [29, 95, 76, 64, 33]
Value:      10000, Params: [29, 95, 76, 64, 33]
Value:       3522, Params: [149, 62, 14, 80, 39]
Value:      12653, Params: [131, 253, 20, 74, 32]
Value:      10000, Params: [44, 71, 61, 60, 21]
Value:      10000, Params: [88, 172, 79, 75, 15]
Value:      12425, Params: [123, 280, 37, 60, 31]
Value:      10000, Params: [36, 282, 85, 73, 15]
Value:  -99999999, Params: [34.57098461073658, 128, 26, 90, 15]
Value:      10000, Params: [36, 25, 98, 80, 11]
Value:      10000, Params: [15, 253, 20, 74, 18]
Value:      11276, Params: [131, 213, 32, 61, 32]
Value:      10000, Params: [40, 90, 77, 61, 13]
Value:      10000, Params: [35, 54, 74, 60, 25]
Value:      14236, Params: [137, 183, 29, 64, 39]
Value:      12425, Params: [29, 299, 49, 74, 35]
Value:      10000, Params: [40, 90, 74, 86, 20]
Value:      10000, Params: [185, 285, 80, 60, 13]
Value:      10000, Params: [55, 265, 61, 60, 14]
Value:      10000, Params: [88, 71, 98, 88, 21]
