# roc rsi_change percD percK osc_ad macd rsi_period stoch_period osc_ad_period macd_me1_period macd_me2_period roc_period
Value:     -26053, Params: [-12, 48, 61.40239378358946, 59.74623824161574, 29.927630268514005, 72.58742906494575, 47, 39, 21, 25, 28, 48]
Value:     -26053, Params: [-12, 74, 61.40239378358946, 59.313669317594254, 29.927630268514005, 72.58742906494575, 47, 39.94365944132636, 21, 28, 42, 48]
Value:     -26053, Params: [-12, 74, 61.40239378358946, 59.74623824161574, 29.927630268514005, 72.58742906494575, 47, 39, 21, 25, 28, 48]
Value:     -35580, Params: [-8, 74, 47.86994839167687, 69.1717857158557, 20.195014222393006, 141.21310363536833, 24, 37, 21, 25, 28, 47.09746432517929]
Value:     -26053, Params: [-12, 74, 61.40239378358946, 59.74623824161574, 29.927630268514005, 72.58742906494575, 47, 39, 21, 25, 28, 48]
Value:     -31960, Params: [-8, 74, 48.27306844131382, 69.1717857158557, 19.722463164171668, 141.21310363536833, 24, 37, 21, 25, 28, 48]
Value:     -26053, Params: [-12, 48, 61.40239378358946, 59.74623824161574, 29.927630268514005, 72.58742906494575, 47, 39, 21, 25, 28, 48]
Value:     -26053, Params: [-12, 74, 61.40239378358946, 59.74623824161574, 29.927630268514005, 72.58742906494575, 47, 39, 21, 28, 42, 48]
Value:     -33631, Params: [-12, 48, 61.40239378358946, 59.74623824161574, 29.927630268514005, 72.58742906494575, 47, 39, 21, 25, 28, 42]
Value:     -25321, Params: [-12, 48, 61.40239378358946, 59.74623824161574, 29.927630268514005, 72.58742906494575, 47, 39, 17.016836513604513, 28, 42, 48]
