# roc rsi_change percD percK osc_ad macd rsi_period stoch_period osc_ad_period macd_me1_period macd_me2_period roc_period
Value:        777, Params: [1, 19, 79.64953268382034, 74.76040146673888, 44.67780042110715, 110.27891697461145, 22, 3, 2, 21, 47, 23]
Value:        769, Params: [1, 19.46459031727489, 79.64953268382034, 74.65521453504127, 44.67780042110715, 111.67101251919935, 22, 3.566382889768378, 2, 21, 47, 23]
Value:        137, Params: [1, 19, 79.64953268382034, 74.76040146673888, 85.31290324087357, 274.6180241302328, 26, 27, 47, 14, 47, 23]
Value:     -38410, Params: [3, 83, 78.21849138337299, 72.64524960087246, 72.63993330591751, 274.6180241302328, 26, 27, 47, 14, 39, 6]
Value:        137, Params: [1, 19, 79.64953268382034, 74.76040146673888, 85.31290324087357, 94.46659390868679, 26, 27, 47, 14, 47, 23]
Value:     -32890, Params: [1, 19, 79.64953268382034, 74.76040146673888, 85.31290324087357, 274.6180241302328, 10, 38, 7, 25, 47, 23]
Value:        137, Params: [1, 19, 79.64953268382034, 74.76040146673888, 85.31290324087357, 274.6180241302328, 26, 27, 47, 14, 47, 23]
Value:        137, Params: [1, 19, 79.64953268382034, 74.76040146673888, 85.31290324087357, 274.6180241302328, 26, 27, 47, 14, 47, 23]
Value:        137, Params: [1, 19, 79.64953268382034, 74.76040146673888, 85.31290324087357, 274.6180241302328, 26, 27, 47, 14, 47, 23]
Value:     -22888, Params: [3, 83, 78.21849138337299, 72.64524960087246, 71.88049293899051, 94.46659390868679, 10, 38, 7, 25, 39, 3.9479334661640872]
