Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,30.670000,32.730000,29.940001,31.510000,24.536566,70800000
2012-02-01,31.830000,32.270000,30.870001,31.299999,24.617760,43885600
2012-03-01,31.570000,32.240002,30.879999,30.990000,24.373943,52905700
2012-04-01,30.870001,32.080002,30.299999,30.980000,24.366079,63391900
2012-05-01,30.969999,31.160000,29.120001,29.969999,23.571703,54445500
2012-06-01,29.490000,32.730000,29.120001,31.410000,24.965099,56914900
2012-07-01,31.190001,33.400002,31.049999,32.689999,25.982454,77240400
2012-08-01,32.900002,33.439999,31.910000,33.259998,26.693718,42422300
2012-09-01,33.130001,34.700001,32.869999,33.290001,26.717798,48158700
2012-10-01,33.060001,33.910000,32.220001,32.419998,26.019554,35616000
2012-11-01,32.599998,33.610001,31.270000,32.540001,26.380232,44223100
2012-12-01,32.630001,34.060001,30.549999,31.100000,25.212822,71003600
2013-01-01,31.700001,32.689999,31.469999,32.650002,26.994658,61216700
2013-02-01,32.750000,34.049999,32.610001,33.110001,27.374979,53958400
2013-03-01,32.730000,35.180000,32.730000,35.060001,28.987217,49860200
2013-04-01,34.860001,36.419998,34.650002,36.410000,30.103394,54298500
2013-05-01,36.480000,38.660000,36.209999,37.230000,30.781353,44841000
2013-06-01,37.490002,38.139999,35.740002,36.509998,30.186064,48034400
2013-07-01,36.430000,39.660000,36.320000,39.439999,32.608555,56939900
2013-08-01,39.610001,40.840000,38.330002,38.680000,32.267784,36480600
2013-09-01,38.959999,41.240002,36.799999,40.639999,33.902874,30985600
2013-10-01,39.919998,43.619999,39.209999,42.270000,35.262646,54049700
2013-11-01,42.220001,44.009998,41.270000,43.730000,36.778111,41544700
2013-12-01,43.869999,45.939999,42.520000,45.529999,38.291962,56026600
2014-01-01,45.439999,45.950001,41.470001,41.820000,35.171749,56871000
2014-02-01,41.869999,41.980000,39.860001,41.759998,35.416283,51130300
2014-03-01,41.549999,43.560001,40.990002,42.599998,36.128674,45117000
2014-04-01,42.509998,43.299999,39.799999,41.810001,35.458683,50608100
2014-05-01,41.779999,41.889999,40.029999,41.110001,34.865028,38281600
2014-06-01,41.150002,41.990002,40.209999,41.560001,35.554317,35126300
2014-07-01,40.700001,42.660000,40.590000,41.009998,35.083786,43423500
2014-08-01,40.980000,42.220001,40.099998,41.650002,35.957642,34223500
2014-09-01,41.820000,44.490002,41.590000,44.200001,38.159126,46110000
2014-10-01,43.540001,46.990002,42.060001,46.939999,40.524643,53446800
2014-11-01,46.880001,48.200001,46.750000,47.410000,41.271351,40354300
2014-12-01,47.389999,47.750000,46.099998,46.169998,40.191898,58667600
2015-01-01,46.360001,48.480000,45.070000,45.259998,39.399731,46290200
2015-02-01,45.439999,50.189999,44.520000,49.840000,43.741272,35539100
2015-03-01,49.959999,51.720001,48.080002,49.619999,43.548187,47900400
2015-04-01,49.220001,49.810001,48.000000,48.389999,42.468708,32166700
2015-05-01,48.509998,50.680000,48.430000,49.410000,43.363888,31972200
2015-06-01,49.580002,49.790001,46.520000,46.880001,41.465042,41970300
2015-07-01,46.000000,48.450001,44.380001,46.400002,41.040489,48642200
2015-08-01,46.160000,48.660000,41.590000,44.660000,39.859875,52940100
2015-09-01,43.810001,47.709999,43.189999,47.630001,42.510654,49551900
2015-10-01,47.439999,52.380001,46.389999,51.580002,46.036102,55774700
2015-11-01,51.709999,54.540001,51.470001,54.250000,48.811569,39275100
2015-12-01,54.240002,54.779999,51.110001,52.889999,47.587894,50934600
2016-01-01,52.000000,52.110001,45.759998,47.860001,43.062149,72640100
2016-02-01,47.730000,52.500000,45.830002,51.389999,46.655098,61600400
2016-03-01,51.900002,54.570000,51.430000,54.009998,49.033703,40706900
2016-04-01,53.310001,54.509998,51.799999,52.119999,47.317841,38974400
2016-05-01,52.230000,54.580002,51.060001,54.220001,49.224350,34910600
2016-06-01,54.110001,59.549999,53.570000,59.500000,54.455261,51091100
2016-07-01,59.110001,61.869999,58.520000,59.279999,54.253918,51145600
2016-08-01,59.290001,61.189999,58.230000,60.669998,55.953262,33160300
2016-09-01,60.799999,61.619999,57.009998,57.869999,53.370949,45738200
2016-10-01,57.480000,57.779999,54.750000,55.200001,50.908524,37468300
2016-11-01,55.340000,59.680000,52.779999,58.950001,54.823425,62114900
2016-12-01,58.950001,62.180000,58.230000,60.880001,56.618332,38304400
2017-01-01,61.150002,62.169998,60.090000,60.290001,56.069630,27638600
2017-02-01,59.500000,62.130001,57.070000,61.419998,57.553333,43417300
2017-03-01,61.709999,63.029999,58.580002,58.900002,55.191978,44940500
2017-04-01,58.750000,60.070000,57.680000,59.279999,55.548050,33558700
2017-05-01,59.330002,59.500000,56.570000,59.230000,55.501202,40358100
2017-06-01,59.490002,61.570000,56.509998,56.939999,53.775551,51481300
2017-07-01,56.400002,61.369999,56.349998,57.849998,54.634979,47408700
2017-08-01,57.900002,57.959999,54.200001,57.029999,54.312103,46698200
2017-09-01,57.040001,60.650002,56.430000,59.959999,57.102467,32792000
2017-10-01,59.950001,65.620003,59.340000,63.790001,60.749947,54433900
2017-11-01,63.869999,67.879997,63.480000,67.309998,64.603218,35283000
2017-12-01,66.900002,70.389999,65.889999,68.080002,65.342255,41110400
2018-01-01,68.339996,73.099998,66.290001,68.250000,65.505417,49589600
2018-02-01,68.089996,68.489998,61.799999,65.129997,62.970123,45246400
2018-03-01,63.650002,67.459999,59.360001,61.590000,59.547516,52418100
2018-04-01,61.500000,62.490002,59.549999,60.570000,58.561340,48092700
2018-05-01,60.590000,66.360001,60.130001,65.580002,63.405197,44535100
2018-06-01,65.980003,70.379997,65.930000,68.349998,66.680214,49012000
2018-07-01,67.800003,72.510002,67.239998,69.019997,67.333847,43902000
2018-08-01,68.970001,73.400002,68.099998,73.250000,72.043701,33376600
2018-09-01,73.160004,75.730003,72.290001,73.650002,72.437111,34497900
2018-10-01,74.010002,76.019997,62.889999,65.489998,64.411484,66046500
2018-11-01,65.430000,70.989998,64.580002,70.760002,70.202995,44461000
2018-12-01,71.550003,71.750000,61.320000,65.150002,64.637154,47834900
2019-01-01,64.080002,71.169998,63.330002,70.800003,70.242676,39699400
2019-02-01,70.940002,77.050003,70.940002,77.019997,77.019997,39000900
2019-03-01,77.360001,80.739998,75.099998,80.199997,80.199997,43720700
