Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,35.415001,41.250000,34.250000,40.384998,36.703842,32557000
2012-02-01,40.500000,44.325001,39.529999,42.735001,38.839638,30795200
2012-03-01,42.939999,46.369999,42.299999,45.279999,41.271042,25218200
2012-04-01,44.939999,50.599998,44.935001,49.205002,44.848530,41162000
2012-05-01,49.290001,50.500000,43.970001,45.674999,41.631069,58829400
2012-06-01,45.349998,45.755001,40.294998,41.529999,38.007877,52261800
2012-07-01,41.669998,46.834999,37.730000,45.435001,41.581684,52490000
2012-08-01,45.730000,48.615002,43.860001,47.740002,43.691212,24862400
2012-09-01,48.705002,50.639999,47.680000,49.445000,45.453400,20615600
2012-10-01,49.509998,51.869999,45.049999,48.095001,44.212379,26956200
2012-11-01,48.150002,48.799999,42.930000,44.810001,41.192574,22856200
2012-12-01,44.529999,45.209999,41.195000,44.180000,40.800072,36344800
2013-01-01,45.410000,52.415001,44.270000,51.834999,47.869434,31942400
2013-02-01,51.845001,52.685001,50.299999,51.994999,48.017193,22471400
2013-03-01,51.919998,52.645000,49.820000,52.064999,48.271957,28444600
2013-04-01,52.000000,56.610001,50.169998,53.584999,49.681225,33432000
2013-05-01,53.310001,57.980000,52.570000,55.990002,51.911015,18564200
2013-06-01,55.830002,59.115002,53.314999,58.775002,54.740788,20738400
2013-07-01,59.375000,62.224998,57.000000,60.575001,56.417233,20398400
2013-08-01,61.165001,62.314999,58.145000,61.185001,56.985363,15374800
2013-09-01,62.080002,67.290001,60.250000,67.169998,62.831078,16768600
2013-10-01,68.040001,74.910004,64.169998,71.349998,66.741089,22942800
2013-11-01,70.900002,74.599998,69.919998,73.209999,68.480919,14252700
2013-12-01,73.250000,78.169998,70.879997,77.580002,72.697220,25644300
2014-01-01,77.599998,77.720001,64.629997,66.510002,62.323948,61417700
2014-02-01,66.260002,71.279999,62.060001,70.559998,66.119064,25985500
2014-03-01,69.930000,74.889999,69.000000,70.629997,66.316025,20764300
2014-04-01,70.779999,72.989998,64.760002,67.239998,63.133068,22565100
2014-05-01,67.339996,67.900002,62.549999,65.019997,61.048660,19257200
2014-06-01,65.000000,66.669998,59.750000,60.400002,56.852650,24883100
2014-07-01,60.549999,65.800003,57.200001,62.169998,58.518692,43180400
2014-08-01,62.080002,67.550003,60.650002,66.949997,63.017963,21126400
2014-09-01,67.110001,67.839996,59.270000,61.509998,58.047970,29671900
2014-10-01,61.400002,74.099998,55.950001,73.220001,69.098892,35787100
2014-11-01,73.220001,77.660004,72.199997,76.930000,72.600075,13767100
2014-12-01,76.690002,79.690002,75.400002,78.820000,74.545105,21598400
2015-01-01,78.800003,85.669998,74.519997,81.169998,76.767670,22866000
2015-02-01,81.120003,90.489998,78.949997,88.120003,83.340698,17459200
2015-03-01,88.419998,89.570000,84.040001,85.059998,80.598595,15928700
2015-04-01,84.879997,91.900002,83.699997,86.059998,81.546150,16912500
2015-05-01,86.250000,90.860001,84.080002,87.139999,82.569504,13377100
2015-06-01,87.540001,93.989998,86.580002,89.940002,85.420311,14761600
2015-07-01,91.239998,96.279999,87.480003,92.519997,87.870659,21388700
2015-08-01,92.750000,94.739998,75.000000,87.120003,82.742020,23251000
2015-09-01,83.269997,88.339996,80.059998,84.320000,80.255775,29725400
2015-10-01,84.400002,93.010002,83.370003,92.389999,87.936790,27845400
2015-11-01,92.400002,94.000000,84.839996,89.349998,85.043320,16200000
2015-12-01,89.800003,91.379997,83.970001,85.500000,81.557396,19534900
2016-01-01,83.500000,88.559998,78.410004,88.309998,84.237808,33370500
2016-02-01,87.449997,88.040001,78.050003,84.570000,80.670273,22406200
2016-03-01,85.300003,91.489998,84.690002,90.459999,86.489792,18395800
2016-04-01,90.379997,97.250000,86.440002,94.660004,90.505455,26208000
2016-05-01,95.139999,97.000000,90.779999,96.099998,91.882248,15709600
2016-06-01,96.070000,96.870003,89.820000,91.180000,87.405106,24356600
2016-07-01,91.330002,94.620003,88.540001,91.650002,87.855644,23132200
2016-08-01,91.290001,92.110001,83.599998,83.949997,80.474434,26613200
2016-09-01,84.470001,85.089996,66.769997,67.349998,64.743698,57663000
2016-10-01,67.019997,68.919998,61.500000,62.630001,60.206360,41366500
2016-11-01,62.750000,76.139999,62.650002,75.070000,72.164963,41431300
2016-12-01,75.239998,78.169998,75.059998,77.440002,74.716049,27215800
2017-01-01,76.900002,78.250000,72.709999,73.669998,71.078674,24550900
2017-02-01,73.269997,76.000000,70.120003,70.910004,68.415764,47374800
2017-03-01,71.669998,73.129997,67.699997,68.970001,66.765617,40175800
2017-04-01,68.930000,71.529999,61.119999,61.910000,59.931267,55374500
2017-05-01,62.139999,63.139999,52.849998,55.150002,53.387333,48236200
2017-06-01,55.369999,59.290001,52.090000,54.209999,52.723957,53244700
2017-07-01,54.680000,58.349998,49.869999,56.119999,54.581596,58706700
2017-08-01,56.400002,60.150002,51.849998,59.509998,57.878666,51488700
2017-09-01,59.750000,63.400002,59.000000,63.290001,61.865936,37559800
2017-10-01,61.990002,63.480000,54.759998,60.259998,58.904110,53113100
2017-11-01,60.400002,70.610001,57.900002,68.239998,66.704552,39377000
2017-12-01,68.529999,75.639999,66.169998,74.750000,73.381081,41721100
2018-01-01,75.349998,82.680000,75.010002,76.250000,74.853615,36527300
2018-02-01,72.000000,72.300003,63.650002,64.930000,63.740917,46513600
2018-03-01,64.800003,65.730003,58.779999,63.020000,62.120834,35683100
2018-04-01,62.549999,68.879997,58.270000,68.000000,67.029785,47577900
2018-05-01,67.739998,75.470001,64.160004,74.309998,73.249741,37022200
2018-06-01,74.830002,79.040001,73.459999,76.489998,75.714935,35262200
2018-07-01,75.849998,82.339996,74.930000,78.040001,77.249229,31102300
2018-08-01,78.230003,89.620003,75.919998,88.279999,87.385468,31024400
2018-09-01,88.629997,92.449997,86.540001,90.879997,90.274055,30517500
2018-10-01,91.339996,95.169998,83.709999,91.889999,91.277328,37788300
2018-11-01,91.949997,97.650002,87.269997,95.129997,94.495712,30185400
2018-12-01,95.830002,96.739998,78.669998,83.440002,83.173370,25903800
2019-01-01,81.809998,90.660004,80.309998,85.400002,85.127106,37589200
2019-02-01,85.970001,98.029999,84.690002,95.349998,95.045303,27414000
2019-03-01,95.870003,98.580002,88.699997,97.760002,97.760002,25819200
