Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,41.299999,43.169998,41.009998,41.750000,35.888321,146221600
2012-02-01,41.980000,45.360001,41.930000,45.099998,38.914726,160913700
2012-03-01,45.070000,45.880001,43.930000,44.799999,38.655861,139270800
2012-04-01,44.200001,45.240002,43.080002,44.619999,38.500565,155355800
2012-05-01,44.599998,46.220001,44.340000,44.939999,38.921730,184180100
2012-06-01,45.400002,46.930000,43.299999,46.730000,40.472019,145279000
2012-07-01,46.889999,48.689999,44.340000,45.250000,39.190220,180839500
2012-08-01,45.549999,46.000000,43.650002,45.549999,39.582371,165211100
2012-09-01,45.500000,48.459999,45.430000,48.419998,42.076351,108483600
2012-10-01,48.509998,49.230000,45.590000,46.400002,40.321007,123727000
2012-11-01,46.470001,47.779999,44.330002,46.509998,40.557880,151124300
2012-12-01,46.529999,49.799999,45.810001,48.349998,42.162392,130142000
2013-01-01,49.020000,52.730000,49.000000,51.200001,44.647671,126710000
2013-02-01,51.630001,52.770000,50.209999,51.119999,44.771214,105734300
2013-03-01,51.070000,56.070000,50.880001,54.990002,48.160591,126012300
2013-04-01,54.750000,58.500000,53.939999,58.180000,50.954411,123200500
2013-05-01,58.970001,60.700001,57.200001,57.580002,50.629246,116793800
2013-06-01,57.759998,60.340000,55.660000,57.180000,50.277527,100908400
2013-07-01,57.720001,62.360001,57.320000,61.490002,54.067245,77412600
2013-08-01,62.009998,62.220001,57.070000,58.049999,51.231621,109197700
2013-09-01,58.439999,61.330002,56.669998,56.750000,50.084316,110503300
2013-10-01,56.759998,62.910000,56.320000,62.259998,54.947121,143629500
2013-11-01,62.419998,67.639999,61.930000,66.959999,59.320694,100208600
2013-12-01,67.099998,71.989998,65.449997,71.570000,63.404747,110859300
2014-01-01,71.160004,71.370003,66.070000,67.720001,59.993992,119291500
2014-02-01,67.519997,73.620003,64.949997,73.139999,65.322525,125294600
2014-03-01,72.589996,76.360001,72.050003,74.860001,66.858681,117059100
2014-04-01,74.559998,76.000000,72.370003,72.720001,64.947426,116832300
2014-05-01,72.440002,78.489998,72.430000,78.320000,70.210091,91921800
2014-06-01,78.360001,79.430000,74.639999,75.370003,67.565582,79743700
2014-07-01,75.889999,79.209999,75.419998,76.360001,68.453049,67772600
2014-08-01,76.199997,79.820000,74.690002,79.449997,71.478271,77040300
2014-09-01,79.470001,82.570000,79.220001,79.589996,71.604218,80179600
2014-10-01,79.449997,87.160004,77.400002,85.809998,77.200119,123864700
2014-11-01,86.029999,92.000000,83.610001,91.360001,82.470642,75256400
2014-12-01,91.419998,98.620003,88.949997,96.309998,86.939011,100036000
2015-01-01,96.519997,101.589996,93.680000,98.160004,88.609009,97903300
2015-02-01,98.339996,104.519997,97.059998,103.870003,94.096970,89111000
2015-03-01,104.099998,105.459999,101.500000,103.209999,93.499077,95022700
2015-04-01,102.660004,104.449997,99.010002,99.290001,89.947899,100712300
2015-05-01,100.930000,104.930000,97.870003,102.379997,93.068375,80918600
2015-06-01,102.900002,106.879997,99.139999,104.879997,95.340973,97978200
2015-07-01,105.750000,113.650002,103.629997,112.470001,102.240685,83710300
2015-08-01,113.169998,113.580002,81.370003,102.400002,93.381065,117145300
2015-09-01,100.639999,103.589996,94.540001,96.480003,87.982468,100678100
2015-10-01,96.489998,106.000000,95.029999,98.779999,90.079887,129349800
2015-11-01,99.449997,101.080002,90.099998,94.089996,86.094070,111659900
2015-12-01,94.669998,99.599998,92.370003,97.769997,89.461342,116258600
2016-01-01,96.169998,97.150002,92.349998,96.589996,88.381622,106620800
2016-02-01,95.889999,98.790001,86.500000,97.169998,89.311638,117548700
2016-03-01,98.160004,104.400002,97.580002,103.730003,95.341118,89196000
2016-04-01,103.360001,105.000000,99.870003,100.500000,92.372330,75248300
2016-05-01,100.500000,106.669998,96.199997,96.449997,89.015526,113171800
2016-06-01,96.459999,98.669998,91.750000,95.739998,88.360260,128156800
2016-07-01,95.879997,98.239998,92.160004,92.720001,85.573051,84627700
2016-08-01,92.580002,98.660004,92.250000,93.400002,86.580482,107299600
2016-09-01,93.559998,94.199997,88.099998,88.989998,82.492470,116749900
2016-10-01,88.790001,88.919998,82.550003,84.099998,77.959511,134064600
2016-11-01,84.339996,84.889999,69.300003,76.889999,71.628288,239272800
2016-12-01,76.620003,81.239998,76.110001,78.910004,73.510063,156408500
2017-01-01,79.580002,84.720001,77.029999,78.809998,73.416885,139682500
2017-02-01,78.650002,81.860001,74.050003,80.580002,75.519623,145409900
2017-03-01,81.099998,81.690002,77.570000,78.500000,73.570244,145650700
2017-04-01,78.379997,82.900002,76.559998,82.440002,77.262810,119158300
2017-05-01,82.440002,83.300003,75.690002,76.830002,72.468163,145781900
2017-06-01,76.839996,82.150002,75.459999,80.459999,75.892082,152652900
2017-07-01,80.769997,81.339996,76.480003,79.930000,75.392174,91104200
2017-08-01,79.900002,80.300003,74.589996,77.339996,73.423584,112499800
2017-09-01,77.540001,84.000000,77.300003,81.320000,77.202049,104104400
2017-10-01,81.349998,81.610001,68.010002,68.529999,65.059715,209664500
2017-11-01,68.820000,77.790001,66.449997,76.599998,73.199554,177494200
2017-12-01,75.620003,76.589996,69.519997,72.500000,69.281555,221043800
2018-01-01,73.059998,83.879997,72.870003,78.690002,75.196785,183061900
2018-02-01,78.300003,79.199997,67.309998,67.730003,65.125572,177533800
2018-03-01,67.699997,69.559998,60.139999,62.209999,59.817837,177442500
2018-04-01,62.060001,71.080002,60.450001,69.830002,67.144821,176910900
2018-05-01,69.230003,69.750000,60.320000,63.389999,61.418739,199818100
2018-06-01,63.849998,72.919998,62.660000,64.349998,62.348885,195743300
2018-07-01,63.939999,70.339996,63.709999,64.860001,62.843025,135350200
2018-08-01,65.000000,75.309998,63.230000,75.239998,73.453857,154749500
2018-09-01,74.980003,79.970001,72.820000,78.720001,76.851234,152916000
2018-10-01,79.050003,80.559998,69.169998,72.389999,70.671516,172422800
2018-11-01,72.739998,82.150002,72.260002,80.199997,78.837265,190282900
2018-12-01,80.199997,80.669998,62.060001,65.519997,64.406708,210945000
2019-01-01,64.860001,69.739998,63.139999,65.550003,64.436203,216425300
2019-02-01,64.500000,70.320000,57.560001,57.830002,57.280602,262074100
2019-03-01,58.150002,58.740002,51.930000,53.930000,53.417652,340532900
