Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,27.250000,31.370001,25.500000,30.950001,30.950001,20043900
2012-02-01,31.000000,44.970001,30.760000,43.250000,43.250000,38746400
2012-03-01,43.689999,50.689999,43.599998,46.590000,46.590000,76463400
2012-04-01,46.799999,48.000000,39.730000,45.669998,45.669998,45840800
2012-05-01,45.689999,49.500000,37.000000,39.380001,39.380001,57421300
2012-06-01,38.099998,44.500000,35.500000,41.840000,41.840000,95722600
2012-07-01,42.029999,44.730000,37.770000,41.290001,41.290001,47842000
2012-08-01,41.549999,54.919998,38.939999,53.950001,53.950001,88192400
2012-09-01,54.000000,57.349998,51.020000,53.180000,53.180000,89556600
2012-10-01,53.799999,57.919998,51.669998,54.689999,54.689999,57123600
2012-11-01,55.330002,58.619999,46.660000,53.150002,53.150002,83160600
2012-12-01,53.480000,55.150002,47.259998,51.029999,51.029999,63200100
2013-01-01,52.419998,60.000000,49.980000,56.130001,56.130001,84161200
2013-02-01,56.830002,65.099998,52.770000,59.279999,59.279999,151433200
2013-03-01,59.000000,61.330002,54.200001,56.790001,56.790001,107543700
2013-04-01,56.790001,57.720001,51.630001,56.939999,56.939999,83830300
2013-05-01,56.570000,66.180000,56.099998,62.820000,62.820000,93193800
2013-06-01,63.009998,63.099998,56.150002,62.020000,62.020000,71626000
2013-07-01,62.139999,67.779999,60.080002,67.339996,67.339996,66237100
2013-08-01,68.120003,74.279999,67.650002,74.089996,74.089996,87035600
2013-09-01,74.699997,78.620003,72.680000,74.519997,74.519997,59386000
2013-10-01,74.739998,78.830002,70.589996,76.949997,76.949997,83406600
2013-11-01,77.150002,83.129997,73.260002,81.550003,81.550003,125798900
2013-12-01,81.650002,84.580002,78.589996,81.190002,81.190002,64923800
2014-01-01,80.940002,83.500000,74.110001,79.930000,79.930000,82497200
2014-02-01,80.400002,101.040001,76.150002,98.029999,98.029999,79426600
2014-03-01,97.400002,99.660004,89.430000,93.269997,93.269997,43989800
2014-04-01,93.870003,96.099998,85.709999,91.199997,91.199997,56260600
2014-05-01,91.050003,98.959999,90.099998,94.379997,94.379997,62830600
2014-06-01,94.540001,95.910004,87.699997,88.650002,88.650002,56776200
2014-07-01,89.160004,91.790001,77.750000,81.480003,81.480003,89260500
2014-08-01,81.500000,83.379997,75.129997,80.120003,80.120003,76775000
2014-09-01,80.150002,81.540001,70.440002,71.389999,71.389999,83630400
2014-10-01,71.570000,79.699997,68.550003,78.589996,78.589996,64057600
2014-11-01,78.699997,79.059998,68.250000,76.709999,76.709999,98694900
2014-12-01,76.360001,78.550003,73.150002,75.099998,75.099998,67441600
2015-01-01,75.559998,75.900002,65.099998,70.790001,70.790001,81709200
2015-02-01,70.849998,73.470001,67.110001,67.410004,67.410004,81042300
2015-03-01,67.459999,68.930000,63.310001,65.750000,65.750000,61677300
2015-04-01,64.029999,65.830002,61.230000,61.860001,61.860001,66666400
2015-05-01,62.110001,63.310001,45.529999,46.500000,46.500000,147496900
2015-06-01,46.980000,49.709999,41.520000,42.090000,42.090000,123076900
2015-07-01,42.630001,44.169998,38.799999,41.990002,41.990002,83949100
2015-08-01,41.400002,45.820000,36.630001,43.459999,43.459999,106096900
2015-09-01,42.790001,45.430000,40.119999,42.240002,42.240002,51487500
2015-10-01,42.209999,44.380001,37.910000,38.639999,38.639999,69089400
2015-11-01,38.919998,44.799999,37.900002,43.020000,43.020000,84681900
2015-12-01,43.099998,43.869999,38.970001,40.060001,40.060001,58223100
2016-01-01,39.389999,40.860001,34.830002,39.900002,39.900002,56966200
2016-02-01,39.930000,57.389999,39.619999,56.650002,56.650002,119119700
2016-03-01,56.990002,59.490002,55.049999,56.959999,56.959999,52922900
2016-04-01,56.820000,58.630001,50.410000,51.660000,51.660000,61294000
2016-05-01,51.970001,53.060001,40.360001,42.720001,42.720001,89749500
2016-06-01,42.720001,51.580002,42.720001,49.480000,49.480000,105154000
2016-07-01,49.529999,52.970001,48.000000,51.720001,51.720001,45723100
2016-08-01,51.799999,53.290001,46.500000,48.950001,48.950001,73710600
2016-09-01,48.880001,51.060001,46.439999,46.790001,46.790001,46957400
2016-10-01,46.610001,51.279999,45.180000,50.779999,50.779999,57030000
2016-11-01,50.950001,52.669998,46.119999,46.490002,46.490002,76934100
2016-12-01,46.500000,51.419998,41.950001,42.980000,42.980000,46587000
2017-01-01,42.779999,44.250000,40.810001,42.810001,42.810001,41442700
2017-02-01,42.180000,42.320000,34.919998,36.500000,36.500000,81666900
2017-03-01,36.869999,38.590000,35.910000,38.110001,38.110001,54766800
2017-04-01,38.160000,38.459999,36.380001,37.330002,37.330002,31791900
2017-05-01,37.430000,38.970001,32.380001,33.180000,33.180000,55980900
2017-06-01,33.220001,36.430000,32.500000,36.250000,36.250000,62396700
2017-07-01,36.230000,36.779999,32.810001,36.439999,36.439999,39780000
2017-08-01,36.450001,46.259998,35.730000,42.220001,42.220001,66238300
2017-09-01,42.439999,48.590000,41.810001,47.849998,47.849998,41092000
2017-10-01,48.060001,50.169998,46.700001,48.810001,48.810001,37122000
2017-11-01,49.310001,59.270000,47.490002,58.439999,58.439999,66596500
2017-12-01,58.709999,64.300003,57.779999,62.950001,62.950001,42905500
2018-01-01,63.180000,68.349998,62.730000,66.000000,66.000000,34110400
2018-02-01,65.320000,69.949997,56.209999,62.930000,62.930000,62190200
2018-03-01,62.880001,64.540001,60.470001,62.080002,62.080002,37751000
2018-04-01,61.840000,70.000000,60.580002,68.419998,68.419998,36120000
2018-05-01,67.610001,69.250000,57.290001,57.389999,57.389999,73692400
2018-06-01,57.599998,69.019997,57.099998,66.599998,66.599998,64028600
2018-07-01,66.360001,69.820000,63.790001,66.730003,66.730003,38742900
2018-08-01,66.370003,75.959999,63.560001,72.620003,72.620003,54266900
2018-09-01,72.580002,75.250000,65.820000,68.559998,68.559998,41462200
2018-10-01,68.839996,69.059998,53.660000,55.410000,55.410000,56814800
2018-11-01,55.200001,60.380001,43.049999,43.750000,43.750000,83661600
