Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,10.930000,12.640000,10.610000,12.280000,10.611171,322806600
2012-02-01,12.440000,13.940000,12.210000,12.250000,10.585248,309853800
2012-03-01,12.300000,13.000000,11.920000,12.450000,10.824733,314374000
2012-04-01,12.450000,12.550000,11.460000,11.990000,10.424784,224944000
2012-05-01,12.010000,12.060000,10.260000,10.330000,8.981484,314706000
2012-06-01,10.190000,11.700000,9.970000,11.450000,10.040043,318802600
2012-07-01,11.440000,11.490000,10.220000,10.890000,9.549001,242132900
2012-08-01,10.940000,12.050000,10.720000,11.690000,10.250487,270173400
2012-09-01,11.650000,12.070000,10.980000,11.170000,9.868721,265820900
2012-10-01,11.180000,11.320000,10.540000,10.600000,9.365127,262444000
2012-11-01,10.630000,11.510000,9.950000,10.730000,9.479979,284046800
2012-12-01,10.780000,11.500000,10.630000,11.440000,10.197689,218798000
2013-01-01,11.640000,13.040000,11.390000,12.910000,11.508056,287139500
2013-02-01,12.930000,13.990000,12.870000,13.710000,12.221183,286648000
2013-03-01,13.580000,13.870000,12.800000,13.480000,12.094526,228901000
2013-04-01,13.480000,14.510000,12.650000,14.510000,13.018664,280123700
2013-05-01,14.500000,15.430000,14.320000,15.200000,13.637743,301323100
2013-06-01,15.210000,16.090000,14.620000,14.920000,13.476912,318028400
2013-07-01,15.060000,16.780001,14.670000,16.320000,14.741499,234327100
2013-08-01,16.450001,16.639999,14.850000,15.010000,13.558206,257270700
2013-09-01,15.200000,17.940001,14.990000,17.530001,15.936954,323565000
2013-10-01,17.580000,18.180000,17.150000,17.860001,16.236965,267327900
2013-11-01,17.850000,17.990000,16.750000,17.299999,15.727855,202817100
2013-12-01,17.270000,17.700001,16.410000,17.680000,16.168774,220091800
2014-01-01,17.690001,18.080000,16.400000,16.820000,15.382282,211240000
2014-02-01,16.600000,19.410000,16.549999,18.959999,17.339355,307887300
2014-03-01,18.700001,20.809999,18.549999,20.420000,18.774055,304552300
2014-04-01,20.370001,21.160000,18.270000,19.059999,17.523680,295655700
2014-05-01,19.110001,20.639999,18.480000,20.190001,18.562595,310582900
2014-06-01,19.990000,23.219999,19.969999,22.549999,20.835928,297899500
2014-07-01,22.690001,23.459999,20.809999,20.959999,19.366783,299409100
2014-08-01,20.940001,23.160000,20.480000,23.110001,21.353361,235196500
2014-09-01,22.889999,23.059999,21.389999,21.610001,20.058138,216504600
2014-10-01,21.660000,22.350000,18.629999,22.090000,20.503672,412999800
2014-11-01,22.190001,24.150000,21.910000,24.049999,22.322920,208619200
2014-12-01,24.040001,25.709999,23.120001,24.920000,23.233795,277428700
2015-01-01,24.990000,25.160000,22.790001,22.840000,21.294535,277533200
2015-02-01,22.920000,25.570000,22.290001,25.049999,23.354998,292206600
2015-03-01,24.940001,25.639999,21.799999,22.559999,21.120975,352591700
2015-04-01,22.530001,22.709999,19.629999,19.790001,18.527666,638986600
2015-05-01,19.930000,20.600000,19.170000,20.129999,18.845980,425546300
2015-06-01,20.030001,20.590000,19.059999,19.219999,18.083593,324109900
2015-07-01,19.340000,19.719999,17.129999,17.360001,16.333569,359212200
2015-08-01,17.459999,17.690001,14.250000,16.090000,15.138657,400498800
2015-09-01,15.680000,16.309999,14.290000,14.690000,13.903072,348168100
2015-10-01,14.720000,16.830000,14.440000,16.770000,15.871652,362443600
2015-11-01,16.790001,18.920000,16.500000,18.770000,17.764513,237761800
2015-12-01,18.740000,19.410000,17.820000,18.670000,17.770037,284361000
2016-01-01,18.309999,18.629999,15.850000,17.650000,16.799204,364027700
2016-02-01,17.450001,19.230000,15.440000,18.870001,17.960398,270422200
2016-03-01,19.090000,21.410000,18.760000,21.180000,20.268074,259210700
2016-04-01,20.990000,21.670000,20.170000,20.469999,19.588640,220128700
2016-05-01,20.500000,24.580000,19.459999,24.420000,23.368574,318122600
2016-06-01,24.299999,24.650000,22.170000,23.969999,23.038551,312352100
2016-07-01,23.770000,27.110001,23.490000,26.290001,25.268404,220495200
2016-08-01,26.410000,30.270000,25.680000,29.840000,28.680450,293169400
2016-09-01,29.940001,31.070000,28.530001,30.150000,29.078157,290788100
2016-10-01,30.180000,30.400000,27.559999,29.080000,28.046198,239761300
2016-11-01,29.110001,32.540001,28.020000,32.200001,31.055285,252037500
2016-12-01,32.139999,33.680000,29.850000,32.270000,31.222387,205512400
2017-01-01,32.360001,35.150002,31.660000,34.250000,33.138111,183009000
2017-02-01,34.590000,36.820000,34.500000,36.220001,35.044155,202694400
2017-03-01,36.520000,39.810001,36.330002,38.900002,37.850555,196209500
2017-04-01,38.990002,41.820000,37.410000,40.610001,39.514427,145366600
2017-05-01,40.980000,46.040001,40.849998,45.880001,44.642242,230868800
2017-06-01,45.970001,47.860001,40.790001,41.310001,40.285603,244071400
2017-07-01,41.330002,47.590000,40.980000,44.310001,43.211208,194338500
2017-08-01,44.389999,45.490002,41.939999,45.119999,44.001122,226558800
2017-09-01,45.189999,52.279999,43.869999,52.090000,50.915840,224927600
2017-10-01,52.209999,56.820000,50.770000,56.430000,55.158016,214988600
2017-11-01,57.000000,60.889999,51.590000,52.770000,51.580513,228862600
2017-12-01,52.000000,54.250000,48.250000,51.119999,50.052830,240811900
2018-01-01,51.680000,58.730000,51.220001,53.630001,52.510437,261482000
2018-02-01,53.160000,59.000000,45.130001,57.590000,56.387768,337379000
2018-03-01,57.540001,62.400002,53.730000,55.610001,54.548225,323026600
2018-04-01,55.270000,58.400002,47.740002,49.669998,48.721638,274419500
2018-05-01,49.740002,56.939999,48.529999,50.779999,49.810440,326028700
2018-06-01,51.299999,53.230000,44.570000,46.189999,45.489136,300989700
2018-07-01,45.099998,49.480000,44.740002,48.630001,47.892113,215355400
2018-08-01,48.889999,50.389999,42.520000,43.020000,42.367233,276459200
2018-09-01,42.840000,43.000000,37.389999,38.650002,38.238304,247698300
2018-10-01,38.500000,39.650002,30.530001,32.880001,32.529766,321299800
2018-11-01,32.980000,37.279999,32.070000,37.279999,36.882896,260792300
2018-12-01,38.299999,38.639999,28.790001,32.740002,32.573387,264368600
2019-01-01,32.040001,40.000000,31.480000,39.080002,38.881123,249005200
2019-02-01,39.080002,41.240002,37.919998,38.340000,38.144886,221789600
2019-03-01,38.660000,41.990002,36.799999,39.660000,39.660000,209343000
