Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,24.340000,28.090000,23.750000,27.180000,23.847704,122289300
2012-02-01,27.629999,30.690001,27.410000,30.010000,26.330748,88238900
2012-03-01,30.090000,34.430000,29.620001,33.340000,29.252487,144293700
2012-04-01,33.740002,34.250000,32.060001,33.900002,29.743830,86099500
2012-05-01,33.990002,34.750000,31.350000,33.110001,29.137146,100064400
2012-06-01,32.220001,34.580002,30.480000,34.580002,30.430763,129842700
2012-07-01,34.680000,36.610001,33.790001,35.959999,31.645180,82583800
2012-08-01,36.090000,39.230000,34.759998,38.730000,34.181648,78258800
2012-09-01,38.630001,40.279999,37.000000,39.730000,35.064201,86586100
2012-10-01,40.049999,41.020000,38.660000,41.000000,36.185066,77107000
2012-11-01,41.070000,41.869999,37.900002,41.610001,36.815662,94326600
2012-12-01,41.810001,42.080002,37.360001,38.549999,34.108238,107837000
2013-01-01,39.389999,40.630001,37.490002,38.389999,34.092297,115411300
2013-02-01,38.660000,40.349998,37.240002,38.529999,34.216633,89400900
2013-03-01,38.320000,45.380001,37.889999,44.840000,39.820240,106754600
2013-04-01,44.720001,45.610001,42.119999,43.740002,38.843395,114425400
2013-05-01,43.680000,49.709999,43.669998,47.410000,42.102531,87827600
2013-06-01,47.750000,49.380001,45.080002,47.639999,42.490284,74434300
2013-07-01,48.009998,51.700001,47.680000,49.509998,44.158142,72037500
2013-08-01,49.959999,51.180000,46.930000,47.250000,42.142441,50706100
2013-09-01,47.770000,53.360001,47.490002,50.540001,45.254517,59242400
2013-10-01,50.549999,54.450001,48.400002,51.880001,46.454380,75833400
2013-11-01,51.869999,53.700001,50.220001,53.299999,47.725868,57705300
2013-12-01,53.490002,56.200001,51.250000,55.950001,50.290619,53240200
2014-01-01,55.790001,56.000000,51.779999,53.650002,48.223270,74232700
2014-02-01,53.660000,57.930000,51.630001,57.380001,51.575962,60184900
2014-03-01,56.959999,60.000000,56.310001,58.189999,52.505157,63006400
2014-04-01,58.340000,59.740002,54.349998,55.900002,50.438892,69425300
2014-05-01,55.759998,59.240002,55.320000,59.130001,53.353336,42966100
2014-06-01,59.130001,62.619999,59.060001,61.980000,56.163906,45905700
2014-07-01,62.360001,64.440002,61.040001,61.060001,55.330227,53803400
2014-08-01,60.790001,63.160000,59.000000,62.369999,56.517300,41665800
2014-09-01,62.840000,65.980003,62.209999,64.389999,58.816261,44858500
2014-10-01,64.260002,65.529999,60.410000,63.779999,58.259060,65628700
2014-11-01,63.950001,66.750000,63.439999,65.550003,59.875854,44287600
2014-12-01,65.540001,66.720001,60.150002,65.489998,60.047089,59654900
2015-01-01,65.930000,66.019997,54.020000,54.380001,49.860458,104397400
2015-02-01,54.410000,61.500000,54.090000,60.980000,55.911930,86541300
2015-03-01,60.980000,61.230000,56.040001,56.349998,51.891899,78007300
2015-04-01,56.189999,59.900002,56.169998,57.970001,53.383728,78050500
2015-05-01,58.209999,60.570000,57.700001,58.270000,53.660000,52344600
2015-06-01,58.340000,59.549999,57.310001,57.619999,53.313068,64395900
2015-07-01,58.259998,59.880001,55.000000,55.810001,51.638359,72587500
2015-08-01,55.779999,56.840000,50.919998,53.730000,49.713837,88732700
2015-09-01,52.209999,54.240002,50.360001,51.990002,48.349369,66841600
2015-10-01,51.730000,57.490002,50.200001,56.220001,52.283165,75490000
2015-11-01,56.200001,58.080002,55.380001,56.759998,52.785339,53233400
2015-12-01,57.060001,57.400002,51.939999,53.619999,50.114555,72092100
2016-01-01,52.529999,53.090000,44.669998,45.790001,42.796440,94684400
2016-02-01,45.790001,47.770000,42.860001,46.419998,43.385258,80046300
2016-03-01,46.689999,51.130001,46.369999,50.919998,47.882202,65228400
2016-04-01,50.580002,58.099998,49.980000,56.270000,52.913033,77157500
2016-05-01,56.509998,57.099998,53.549999,56.810001,53.420822,56820800
2016-06-01,56.810001,57.770000,50.320000,53.590000,50.644348,74409800
2016-07-01,53.540001,57.680000,51.669998,56.840000,53.715702,55126900
2016-08-01,56.820000,60.049999,55.279999,60.000000,56.702003,50044700
2016-09-01,60.029999,60.290001,55.639999,56.549999,53.727734,61701000
2016-10-01,56.360001,57.349998,53.910000,56.330002,53.518711,55955200
2016-11-01,56.459999,68.879997,55.410000,67.769997,64.387772,62642500
2016-12-01,68.000000,73.620003,66.879997,72.820000,69.556175,58695100
2017-01-01,72.900002,74.330002,68.269997,69.279999,66.174843,56298400
2017-02-01,69.699997,72.309998,67.730003,71.139999,67.951469,39661400
2017-03-01,72.230003,72.910004,65.540001,68.389999,65.608788,45030900
2017-04-01,68.470001,68.540001,62.270000,62.590000,60.044662,56355900
2017-05-01,62.349998,62.630001,57.820000,58.700001,56.312855,90058300
2017-06-01,58.880001,63.279999,58.240002,62.189999,59.958584,64978600
2017-07-01,62.419998,64.000000,59.919998,60.939999,58.753433,58775900
2017-08-01,61.290001,62.540001,58.130001,58.950001,56.834843,49568000
2017-09-01,59.119999,64.730003,57.500000,64.480003,62.535709,49279700
2017-10-01,64.510002,67.410004,63.529999,66.529999,64.523895,55988900
2017-11-01,66.680000,71.180000,63.310001,70.599998,68.471169,43458300
2017-12-01,70.790001,77.790001,68.769997,76.919998,74.999413,47401700
2018-01-01,77.239998,81.930000,76.379997,79.800003,77.807487,48515300
2018-02-01,79.510002,81.339996,71.309998,78.830002,76.861725,42767600
2018-03-01,78.639999,79.339996,69.550003,71.930000,70.443626,49921700
2018-04-01,71.410004,74.389999,68.559998,71.250000,69.777672,43847400
2018-05-01,71.089996,78.970001,68.480003,73.860001,72.333740,43840600
2018-06-01,74.580002,76.550003,69.230003,70.410004,69.264969,43252200
2018-07-01,69.900002,74.180000,69.580002,71.410004,70.248703,44477400
2018-08-01,71.599998,79.690002,70.980003,78.120003,76.849586,43606000
