Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,75.209999,82.650002,72.209999,77.870003,66.343376,28598500
2012-02-01,79.010002,83.849998,78.870003,79.980003,68.141052,22540000
2012-03-01,80.250000,84.709999,76.199997,79.699997,68.266090,21094400
2012-04-01,79.720001,80.669998,74.000000,77.339996,66.244667,30425300
2012-05-01,77.269997,79.449997,71.080002,72.510002,62.107609,27479800
2012-06-01,71.010002,71.389999,62.410000,66.059998,56.894733,31069400
2012-07-01,65.449997,69.220001,61.200001,67.360001,58.014359,39336700
2012-08-01,67.360001,73.980003,65.360001,72.059998,62.062275,26238200
2012-09-01,72.029999,73.529999,68.120003,69.550003,60.303738,23880000
2012-10-01,69.550003,72.839996,68.300003,71.059998,61.613010,22059000
2012-11-01,71.040001,79.680000,70.910004,79.239998,68.705505,27209200
2012-12-01,79.739998,84.800003,76.959999,83.989998,73.266754,20514100
2013-01-01,85.309998,90.750000,84.510002,89.190002,77.802856,22779800
2013-02-01,89.309998,91.989998,87.570000,90.339996,78.806023,16783500
2013-03-01,89.720001,90.930000,83.580002,86.349998,75.714561,20407600
2013-04-01,86.290001,89.790001,82.029999,84.779999,74.337959,24628800
2013-05-01,84.480003,91.669998,82.209999,88.019997,77.178894,16892300
2013-06-01,88.410004,89.070000,80.599998,83.139999,73.329590,17147100
2013-07-01,84.110001,97.430000,83.589996,96.849998,85.421822,19169000
2013-08-01,97.680000,100.220001,93.470001,97.230003,85.756981,15234000
2013-09-01,98.550003,109.720001,96.980003,106.940002,94.820786,13748700
2013-10-01,107.239998,112.260002,102.980003,110.410004,97.897537,15847500
2013-11-01,110.629997,114.760002,108.120003,113.580002,100.708290,14514000
2013-12-01,113.139999,119.029999,108.349998,118.160004,105.306190,13785100
2014-01-01,117.620003,121.010002,111.790001,114.839996,102.347351,17891400
2014-02-01,114.900002,124.110001,108.830002,122.839996,109.477097,18982000
2014-03-01,119.900002,125.660004,119.190002,124.550003,111.560989,15488900
