Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,9.233750,10.055000,8.782500,9.952500,9.952500,258406400
2012-02-01,9.996250,11.235000,9.640000,11.155000,11.155000,176443200
2012-03-01,11.187500,12.418750,11.000000,11.750000,11.750000,158100000
2012-04-01,11.760000,12.857500,11.456250,12.241250,12.241250,161879200
2012-05-01,12.198750,12.737500,11.075000,12.591250,12.591250,162612800
2012-06-01,12.245000,13.482500,11.125000,11.810000,11.810000,200246400
2012-07-01,11.672500,13.997500,11.017500,13.610000,13.610000,209204400
2012-08-01,13.735000,14.677500,13.255000,14.552500,14.552500,120847600
2012-09-01,14.502500,15.240000,13.320000,13.957500,13.957500,101516000
2012-10-01,14.010000,15.050000,12.507500,13.065000,13.065000,141593600
2012-11-01,13.020000,13.800000,12.225000,12.957500,12.957500,129884000
2012-12-01,13.077500,13.347500,11.527500,12.132500,12.132500,129426000
2013-01-01,12.425000,12.985000,11.080000,12.717500,12.717500,207122000
2013-02-01,12.810000,12.872500,11.577500,12.320000,12.320000,106631200
2013-03-01,12.275000,12.937500,11.902500,12.800000,12.800000,112868000
2013-04-01,12.775000,14.630000,12.572500,14.270000,14.270000,148683200
2013-05-01,14.215000,16.387501,14.045000,15.500000,15.500000,111119600
2013-06-01,15.462500,15.747500,13.907500,14.927500,14.927500,109241600
2013-07-01,14.950000,17.387501,14.862500,16.782499,16.782499,107372400
2013-08-01,16.985001,18.645000,16.910000,18.160000,18.160000,101246000
2013-09-01,18.385000,20.410000,18.334999,19.862499,19.862499,117038000
2013-10-01,20.097500,21.504999,18.860001,20.287500,20.287500,134191200
2013-11-01,20.377501,20.955000,19.007500,20.174999,20.174999,74252800
2013-12-01,20.282499,21.980000,19.879999,21.825001,21.825001,71959600
2014-01-01,21.825001,27.180000,20.487499,27.027500,27.027500,127924800
2014-02-01,26.642500,29.992500,25.750000,28.287500,28.287500,129935600
2014-03-01,27.837500,31.197500,27.502501,28.660000,28.660000,107750400
2014-04-01,28.750000,29.945000,22.725000,24.445000,24.445000,264473800
2014-05-01,24.469999,25.485001,22.525000,25.395000,25.395000,118672400
2014-06-01,25.500000,30.084999,25.330000,29.745001,29.745001,115336400
2014-07-01,29.860001,35.470001,28.395000,33.375000,33.375000,125908200
2014-08-01,33.459999,35.895000,33.224998,34.180000,34.180000,75084200
2014-09-01,34.279999,36.709999,32.570000,34.549999,34.549999,110034600
2014-10-01,34.450001,34.505001,30.000000,32.790001,32.790001,145124000
2014-11-01,32.855000,36.490002,31.825001,36.244999,36.244999,79282600
2014-12-01,36.275002,36.375000,33.185001,33.950001,33.950001,78848200
2015-01-01,34.209999,36.834999,31.885000,36.040001,36.040001,47699600
2015-02-01,36.099998,38.639999,35.505001,38.505001,38.505001,50947700
2015-03-01,38.494999,41.334999,37.200001,40.375000,40.375000,38966500
2015-04-01,40.314999,44.075001,38.529999,38.775002,38.775002,82794700
2015-05-01,38.904999,39.845001,38.075001,39.205002,39.205002,35067200
2015-06-01,39.290001,43.150002,38.775002,41.720001,41.720001,37538500
2015-07-01,42.130001,50.009998,41.654999,49.665001,49.665001,58886300
