CLUB: Value:      18101, Params: [15.97681416325034, 20.690571373650748, 20.092003241400597, 19.326908515746176, 48.95461394743644, 203.08372725907535, 36.4191960817039, 12, 40.63377985504002, 22, 21, 45.00919239674458]
CLUB: Value:      18101, Params: [15.69830052514989, 19, 19.77168048243325, 19.326908515746176, 51.44985941505506, 203.08372725907535, 36.4191960817039, 12, 40.439391256613185, 22, 21, 45.00919239674458]
CLUB: Value:      18101, Params: [15.69830052514989, 19, 19.77168048243325, 19.326908515746176, 48.95461394743644, 203.08372725907535, 26.20234152281001, 12, 40.63377985504002, 47.79454571689207, 21, 45.67217119973691]
CLUB: Value:      18101, Params: [15.702918666926402, 20.058162417316613, 20.092003241400597, 19.326908515746176, 51.44985941505506, 203.08372725907535, 36.4191960817039, 12, 40.63377985504002, 48.224293247600635, 21, 42.95642690819583]
CLUB: Value:      18101, Params: [14.731724459455242, 19, 19.77168048243325, 19.326908515746176, 48.95461394743644, 203.12250362918454, 36.4191960817039, 12.19300333792403, 40.14839840544152, 22, 20.504824747972904, 45.850086241227686]
CLUB: Value:      18101, Params: [15.69830052514989, 19.656156475960422, 19.77168048243325, 19.326908515746176, 47.661599668221434, 203.08372725907535, 36.4191960817039, 12, 40.63377985504002, 22.794783548658966, 20.90070578851864, 45.519877452457784]
CLUB: Value:      18101, Params: [15.69830052514989, 18.579724584048073, 19.77168048243325, 19.326908515746176, 48.95461394743644, 203.08372725907535, 36.4191960817039, 12, 40.439391256613185, 23.60714298149214, 23.045430994190138, 45]
CLUB: Value:      18101, Params: [15.69830052514989, 20.690571373650748, 20.370716789457585, 19.326908515746176, 48.15043140615042, 203.08372725907535, 36.70478328196983, 12, 40.76681247927553, 22, 21, 45.00919239674458]
CLUB: Value:      18101, Params: [15.395388884157429, 20.058162417316613, 19.77168048243325, 18.914764882726512, 48.15043140615042, 203.08372725907535, 36.70478328196983, 12, 40.439391256613185, 21.850851133086874, 18.809927233157712, 45.303866295256576]
CLUB: Value:      18101, Params: [15.69830052514989, 18.498845453772134, 20.370716789457585, 19.326908515746176, 48.95461394743644, 203.08372725907535, 36.4191960817039, 12, 40.63377985504002, 22, 46.66949453585929, 45.519877452457784]
