Date,Open,High,Low,Close,Adj Close,Volume
2017-10-16,5840.388510708477,5773.319824,5521.089844,5840.388510708477,5598.580078,368658284
2017-10-17,5840.388510708477,5601.299805,5114.870117,5457.651217639093,5575.830078,654722509
2017-10-18,5457.651217639093,5737.410156,5517.620117,5370.627861742337,5698.649902,469774559
2017-10-19,5370.627861742337,6075.319824,5611.390136999999,5524.520289814815,5993.109863000001,729487923
2017-10-20,5524.520289814815,6187.200195,5874.540039,5567.5894866574645,6006.649902,684989667
2017-10-21,5567.5894866574645,6070.560059,5722.97998,5692.580749911779,5982.859863000001,618893096
2017-10-22,5692.580749911779,6048.97998,5644.220215,5502.296560788804,5903.609863000001,801148315
2017-10-23,5502.296560788804,5904.629883,5463.410156,5576.417463797995,5513.080078,811951129
2017-10-24,5576.417463797995,5747.959961,5375.640136999999,5562.719843297391,5734.0,585738379
2017-10-25,5562.719843297391,5970.399902,5689.919922,5461.42826492555,5887.609863000001,547664553
2017-10-26,5461.42826492555,5997.830078,5692.319824,5501.075561569026,5764.560059,488283724
2017-10-27,5501.075561569026,5871.040039,5654.799805,5711.106239602392,5726.609863000001,305611140
2017-10-28,5711.106239602392,6295.430176,5679.370117,5693.271621229132,6147.52002,966990808
2017-10-30,5693.271621229132,6226.180176,6018.970215,5248.079027640966,6124.279785,481600502
2017-10-31,5248.079027640966,6467.200195,6090.830078,5419.663836685166,6451.240234000001,637838767
2017-11-01,5419.663836685166,6738.740234000001,6355.0,5454.808141697753,6737.779785,869798619
2017-11-02,5454.808141697753,7339.910156,6737.77002,5525.259649295344,7024.810059,1663170039
2017-11-03,5525.259649295344,7445.620117,6938.930176000001,5319.067832769139,7152.120117,1120978013
2017-11-04,5319.067832769139,7492.240234000001,6957.839844,5237.273234242151,7363.799805,773371754
2017-11-05,5237.273234242151,7599.439941,7284.330078,5138.2843046851785,7389.549805,789287755
2017-11-06,5138.2843046851785,7429.700195,6934.72998,5369.061710862533,6959.22998,1148125488
2017-11-07,5369.061710862533,7222.370117,6957.799805,5339.14585925471,7102.75,716798409
2017-11-08,5339.14585925471,7869.100098000001,7026.970215,5711.005240214423,7444.359863,1632547465
2017-11-09,5711.005240214423,7457.120117,7040.830078,5854.681542542835,7129.589844,915963933
2017-11-10,5854.681542542835,7318.970215,6406.049805,5939.168613835147,6565.799805,1513421266
2017-11-11,5939.168613835147,6821.5,6197.870117,6119.465989783134,6339.859863000001,878096915
2017-11-12,6119.465989783134,6490.529785,5493.640136999999,6404.84968905452,5878.129883,1629165385
2017-11-13,6404.84968905452,6760.149901999999,5828.339844,6528.540444045394,6522.450195,1135256036
2017-11-14,6528.540444045394,6728.589844,6419.180176,6239.529679276621,6597.060059,634604991
2017-11-15,6239.529679276621,7330.060059,6596.939941,5922.44181022303,7283.220215,922959468
2017-11-16,5922.44181022303,7964.640137,7119.169922,5725.856022767264,7853.680176000001,1010130763
2017-11-17,5725.856022767264,8000.189941,7534.700195,5650.283337686683,7699.950195,917599923
2017-11-18,5650.283337686683,7857.52002,7458.899901999999,5737.289421609423,7780.910156,571121111
2017-11-19,5737.289421609423,8100.870117,7675.410156,5620.859467298478,8042.640137,541391321
